chrom	start	end	bp
NC_053459.1	10000000	11000000	72249
NC_053459.1	11000000	12000000	86351
NC_053459.1	12000000	13000000	21785
NC_053459.1	13000000	14000000	72277
NC_053459.1	14000000	15000000	40342
NC_053459.1	15000000	16000000	51484
NC_053459.1	16000000	17000000	142355
NC_053459.1	17000000	18000000	164998
NC_053459.1	18000000	19000000	27091
NC_053459.1	19000000	20000000	58264
NC_053459.1	20000000	21000000	17578
NC_053459.1	21000000	22000000	127090
NC_053459.1	22000000	23000000	41660
NC_053459.1	23000000	24000000	45703
NC_053459.1	24000000	25000000	81260
NC_053459.1	25000000	25880253	97601
NC_053462.1	0	1000000	103182
NC_053462.1	1000000	2000000	118515
NC_053462.1	2000000	3000000	79109
NC_053462.1	3000000	4000000	102814
NC_053462.1	4000000	5000000	36631
NC_053462.1	5000000	6000000	67677
NC_053462.1	6000000	7000000	90927
NC_053462.1	7000000	8000000	75703
NC_053462.1	8000000	9000000	99022
NC_053462.1	9000000	10000000	63532
NC_053462.1	10000000	11000000	104069
NC_053462.1	11000000	12000000	62918
NC_053462.1	12000000	13000000	103301
NC_053462.1	13000000	14000000	42732
NC_053462.1	14000000	15000000	46330
NC_053462.1	15000000	16000000	29536
NC_053462.1	16000000	17000000	35382
NC_053462.1	17000000	18000000	119704
NC_053462.1	18000000	19000000	83235
NC_053462.1	19000000	20000000	119766
NC_053462.1	20000000	20272128	59436
NC_053460.1	0	1000000	131044
NC_053460.1	1000000	2000000	117472
NC_053460.1	2000000	3000000	49161
NC_053460.1	3000000	4000000	53252
NC_053460.1	4000000	5000000	83456
NC_053460.1	5000000	6000000	6652
NC_053460.1	6000000	7000000	154353
NC_053460.1	7000000	8000000	163275
NC_053460.1	8000000	9000000	103898
NC_053460.1	9000000	10000000	47458
NC_053460.1	10000000	11000000	36915
NC_053460.1	11000000	12000000	17236
NC_053460.1	12000000	13000000	48617
NC_053460.1	13000000	14000000	72601
NC_053460.1	14000000	15000000	40689
NC_053460.1	15000000	16000000	52522
NC_053460.1	16000000	17000000	45955
NC_053460.1	17000000	18000000	20149
NC_053460.1	18000000	19000000	14220
NC_053460.1	19000000	20000000	62437
NC_053460.1	20000000	21000000	43281
NC_053460.1	21000000	21491857	34838
NC_053461.1	0	1000000	76305
NC_053461.1	1000000	2000000	125296
NC_053461.1	2000000	3000000	15229
NC_053461.1	3000000	4000000	115950
NC_053461.1	4000000	5000000	83497
NC_053461.1	5000000	6000000	84976
NC_053461.1	6000000	7000000	142343
NC_053461.1	7000000	8000000	55497
NC_053461.1	8000000	9000000	88324
NC_053461.1	9000000	10000000	62255
NC_053461.1	10000000	11000000	46510
NC_053461.1	11000000	12000000	145897
NC_053461.1	12000000	13000000	44094
NC_053461.1	13000000	14000000	34252
NC_053461.1	14000000	15000000	46618
NC_053461.1	15000000	16000000	28683
NC_053461.1	16000000	17000000	50242
NC_053461.1	17000000	18000000	47757
NC_053461.1	18000000	19000000	44594
NC_053461.1	19000000	20000000	67090
NC_053461.1	20000000	20890524	104139
NC_053463.1	0	1000000	100570
NC_053463.1	1000000	2000000	110785
NC_053463.1	2000000	3000000	46886
NC_053463.1	3000000	4000000	158890
NC_053463.1	4000000	5000000	50524
NC_053463.1	5000000	6000000	58591
NC_053463.1	6000000	7000000	140519
NC_053463.1	7000000	8000000	107467
NC_053463.1	8000000	9000000	61572
NC_053463.1	9000000	10000000	53567
NC_053463.1	10000000	11000000	69638
NC_053463.1	11000000	12000000	41566
NC_053463.1	12000000	13000000	18380
NC_053463.1	13000000	14000000	12887
NC_053463.1	14000000	15000000	47819
NC_053463.1	15000000	16000000	107578
NC_053463.1	16000000	17000000	143703
NC_053463.1	17000000	18000000	33908
NC_053463.1	18000000	18810845	31146
NC_053464.1	0	1000000	78551
NC_053464.1	1000000	2000000	135825
NC_053464.1	2000000	3000000	119092
NC_053464.1	3000000	4000000	33500
NC_053464.1	4000000	5000000	13595
NC_053464.1	5000000	6000000	39363
NC_053464.1	6000000	7000000	71252
NC_053464.1	7000000	8000000	74898
NC_053464.1	8000000	9000000	130093
NC_053464.1	9000000	10000000	145376
NC_053464.1	10000000	11000000	53539
NC_053464.1	11000000	12000000	68211
NC_053464.1	12000000	13000000	79694
NC_053464.1	13000000	14000000	132115
NC_053464.1	14000000	15000000	136763
NC_053464.1	15000000	16000000	138720
NC_053464.1	16000000	16541138	85823
NC_053466.1	0	1000000	50267
NC_053466.1	1000000	2000000	32849
NC_053466.1	2000000	3000000	169058
NC_053466.1	3000000	4000000	171465
NC_053466.1	4000000	5000000	156739
NC_053466.1	5000000	6000000	94737
NC_053466.1	6000000	7000000	64753
NC_053466.1	7000000	8000000	79699
NC_053466.1	8000000	9000000	87219
NC_053466.1	9000000	10000000	103218
NC_053466.1	10000000	11000000	201069
NC_053466.1	11000000	12000000	146489
NC_053466.1	12000000	13000000	104440
NC_053466.1	13000000	13985943	47168
NC_053469.1	0	1000000	107327
NC_053469.1	1000000	2000000	136362
NC_053469.1	2000000	3000000	151670
NC_053469.1	3000000	4000000	116997
NC_053469.1	4000000	5000000	152405
NC_053469.1	5000000	6000000	210442
NC_053469.1	6000000	7000000	48542
NC_053469.1	7000000	8000000	24648
NC_053469.1	8000000	9000000	72564
NC_053469.1	9000000	10000000	91580
NC_053469.1	10000000	11000000	101861
NC_053469.1	11000000	11194341	19532
NC_053467.1	0	1000000	82865
NC_053467.1	1000000	2000000	94981
NC_053467.1	2000000	3000000	67100
NC_053467.1	3000000	4000000	78233
NC_053467.1	4000000	5000000	208978
NC_053467.1	5000000	6000000	139268
NC_053467.1	6000000	7000000	2904
NC_053467.1	7000000	8000000	63899
NC_053467.1	8000000	9000000	157001
NC_053467.1	9000000	10000000	60849
NC_053467.1	10000000	11000000	49686
NC_053467.1	11000000	12000000	213225
NC_053467.1	12000000	12073725	11111
NC_053468.1	0	1000000	133856
NC_053468.1	1000000	2000000	113602
NC_053468.1	2000000	3000000	129604
NC_053468.1	3000000	4000000	194719
NC_053468.1	4000000	5000000	200373
NC_053468.1	5000000	6000000	121393
NC_053468.1	6000000	7000000	89200
NC_053468.1	7000000	8000000	103950
NC_053468.1	8000000	9000000	30973
NC_053468.1	9000000	10000000	10707
NC_053468.1	10000000	11000000	90168
NC_053468.1	11000000	11382101	17882
NC_053465.1	0	1000000	91839
NC_053465.1	1000000	2000000	52712
NC_053465.1	2000000	3000000	57883
NC_053465.1	3000000	4000000	96711
NC_053465.1	4000000	5000000	52830
NC_053465.1	5000000	6000000	73383
NC_053465.1	6000000	7000000	113913
NC_053465.1	7000000	8000000	193242
NC_053465.1	8000000	9000000	145608
NC_053465.1	9000000	10000000	83212
NC_053465.1	10000000	11000000	59131
NC_053465.1	11000000	12000000	40760
NC_053465.1	12000000	13000000	35787
NC_053465.1	13000000	14000000	69899
NC_053465.1	14000000	15000000	89780
NC_053465.1	15000000	15277844	34128
NC_053471.1	0	1000000	147838
NC_053471.1	1000000	2000000	92078
NC_053471.1	2000000	3000000	129207
NC_053471.1	3000000	4000000	127539
NC_053471.1	4000000	5000000	74196
NC_053471.1	5000000	6000000	135854
NC_053471.1	6000000	7000000	97269
NC_053471.1	7000000	7507825	46872
NC_053477.1	0	1000000	96020
NC_053477.1	1000000	2000000	117058
NC_053477.1	2000000	3000000	43585
NC_053477.1	3000000	4000000	92711
NC_053477.1	4000000	5000000	87476
NC_053477.1	5000000	5297670	83304
NC_053474.1	0	1000000	196596
NC_053474.1	1000000	2000000	101307
NC_053474.1	2000000	3000000	119899
NC_053474.1	3000000	4000000	189425
NC_053474.1	4000000	5000000	65547
NC_053474.1	5000000	6000000	36252
NC_053474.1	6000000	6778862	51860
NC_053472.1	0	1000000	53051
NC_053472.1	1000000	2000000	78307
NC_053472.1	2000000	3000000	37943
NC_053472.1	3000000	4000000	73111
NC_053472.1	4000000	5000000	64988
NC_053472.1	5000000	6000000	143739
NC_053472.1	6000000	7000000	128025
NC_053472.1	7000000	7098401	21362
NC_053478.1	0	1000000	207621
NC_053478.1	1000000	2000000	207337
NC_053478.1	2000000	2102120	19396
NC_053473.1	0	1000000	130895
NC_053473.1	1000000	2000000	113237
NC_053473.1	2000000	3000000	159888
NC_053473.1	3000000	4000000	158519
NC_053473.1	4000000	5000000	97075
NC_053473.1	5000000	6000000	96992
NC_053473.1	6000000	6843954	133079
NC_053476.1	0	1000000	74600
NC_053476.1	1000000	2000000	107692
NC_053476.1	2000000	3000000	209792
NC_053476.1	3000000	4000000	169251
NC_053476.1	4000000	5000000	152196
NC_053476.1	5000000	5236451	19589
NC_053475.1	0	1000000	168771
NC_053475.1	1000000	2000000	138004
NC_053475.1	2000000	3000000	227415
NC_053475.1	3000000	4000000	105200
NC_053475.1	4000000	5000000	126914
NC_053475.1	5000000	5553549	43099
NC_053479.1	0	1000000	158728
NC_053479.1	1000000	1648998	154531
NC_053480.1	0	1000000	91414
NC_053480.1	1000000	1590086	28487
NC_053481.1	0	784579	112770
NC_053482.1	0	437724	20634
NC_053483.1	0	606149	54978
NC_053484.1	0	523230	76060
NC_053485.1	0	338027	101940
NC_053486.1	0	276370	33038
NC_053488.1	0	1000000	99155
NC_053488.1	1000000	2000000	35437
NC_053488.1	2000000	3000000	49117
NC_053488.1	3000000	4000000	36283
NC_053488.1	4000000	5000000	56217
NC_053488.1	5000000	6000000	60851
NC_053488.1	6000000	7000000	50036
NC_053488.1	7000000	8000000	61469
NC_053488.1	8000000	9000000	39661
NC_053488.1	9000000	10000000	48780
NC_053488.1	10000000	11000000	46311
NC_053488.1	11000000	12000000	18653
NC_053488.1	12000000	13000000	74572
NC_053488.1	13000000	14000000	44919
NC_053488.1	14000000	15000000	16664
NC_053488.1	15000000	16000000	22350
NC_053488.1	16000000	17000000	45594
NC_053488.1	17000000	18000000	43891
NC_053488.1	18000000	19000000	61587
NC_053488.1	19000000	20000000	43485
NC_053488.1	20000000	21000000	114244
NC_053488.1	21000000	22000000	62550
NC_053488.1	22000000	23000000	80742
NC_053488.1	23000000	24000000	3684
NC_053488.1	24000000	25000000	.
NC_053488.1	25000000	26000000	4765
NC_053488.1	26000000	27000000	7696
NC_053488.1	27000000	28000000	30176
NC_053488.1	28000000	29000000	71540
NC_053488.1	29000000	30000000	11057
NC_053488.1	30000000	31000000	1385
NC_053488.1	31000000	32000000	12920
NC_053488.1	32000000	33000000	54132
NC_053488.1	33000000	34000000	8776
NC_053488.1	34000000	35000000	48121
NC_053488.1	35000000	36000000	64690
NC_053488.1	36000000	37000000	12319
NC_053488.1	37000000	38000000	7803
NC_053488.1	38000000	39000000	53087
NC_053488.1	39000000	40000000	38634
NC_053488.1	40000000	41000000	41321
NC_053488.1	41000000	42000000	10721
NC_053488.1	42000000	43000000	17732
NC_053488.1	43000000	44000000	37331
NC_053488.1	44000000	45000000	24338
NC_053488.1	45000000	46000000	51600
NC_053488.1	46000000	47000000	41366
NC_053488.1	47000000	48000000	16660
NC_053488.1	48000000	49000000	9984
NC_053488.1	49000000	50000000	3205
NC_053488.1	50000000	51000000	36740
NC_053488.1	51000000	52000000	14814
NC_053488.1	52000000	53000000	36820
NC_053488.1	53000000	54000000	33355
NC_053488.1	54000000	55000000	2973
NC_053488.1	55000000	56000000	29866
NC_053488.1	56000000	57000000	26090
NC_053488.1	57000000	58000000	40548
NC_053488.1	58000000	59000000	16384
NC_053488.1	59000000	60000000	42220
NC_053488.1	60000000	61000000	5022
NC_053488.1	61000000	62000000	27655
NC_053488.1	62000000	63000000	21362
NC_053488.1	63000000	64000000	5323
NC_053488.1	64000000	65000000	47388
NC_053488.1	65000000	66000000	61969
NC_053488.1	66000000	67000000	16979
NC_053488.1	67000000	68000000	39431
NC_053488.1	68000000	69000000	723
NC_053488.1	69000000	70000000	11625
NC_053488.1	70000000	71000000	88251
NC_053488.1	71000000	72000000	51624
NC_053488.1	72000000	73000000	30909
NC_053488.1	73000000	74000000	83120
NC_053488.1	74000000	75000000	47395
NC_053488.1	75000000	76000000	28326
NC_053488.1	76000000	77000000	8092
NC_053488.1	77000000	78000000	19515
NC_053488.1	78000000	79000000	43801
NC_053488.1	79000000	80000000	31425
NC_053488.1	80000000	81000000	8845
NC_053488.1	81000000	82000000	48957
NC_053488.1	82000000	83000000	123294
NC_053488.1	83000000	84000000	35033
NC_053488.1	84000000	85000000	54917
NC_053488.1	85000000	86000000	95927
NC_053488.1	86000000	87000000	28311
NC_053488.1	87000000	88000000	5895
NC_053488.1	88000000	89000000	7871
NC_053488.1	89000000	90000000	24779
NC_053488.1	90000000	90132487	.
