chrom	start	end	bp
NC_053453.1	57100000	57150000	14009
NC_053453.1	57150000	57200000	11081
NC_053453.1	57200000	57250000	7914
NC_053453.1	57250000	57300000	4787
NC_053453.1	57300000	57350000	.
NC_053453.1	57350000	57400000	.
NC_053453.1	57400000	57450000	.
NC_053453.1	57450000	57500000	344
NC_053453.1	57500000	57550000	2994
NC_053453.1	57550000	57600000	1531
NC_053453.1	57600000	57650000	.
NC_053453.1	57650000	57700000	250
NC_053453.1	57700000	57750000	1195
NC_053453.1	57750000	57800000	603
NC_053453.1	57800000	57850000	14566
NC_053453.1	57850000	57900000	3318
NC_053453.1	57900000	57950000	2758
NC_053453.1	57950000	58000000	10529
NC_053453.1	58000000	58050000	4623
NC_053453.1	58050000	58100000	224
NC_053453.1	58100000	58150000	4996
NC_053453.1	58150000	58200000	4299
NC_053453.1	58200000	58250000	684
NC_053453.1	58250000	58300000	214
NC_053453.1	58300000	58350000	767
NC_053453.1	58350000	58400000	2815
NC_053453.1	58400000	58450000	1103
NC_053453.1	58450000	58500000	2720
NC_053453.1	58500000	58550000	2838
NC_053453.1	58550000	58600000	225
NC_053453.1	58600000	58650000	2679
NC_053453.1	58650000	58700000	4155
NC_053453.1	58700000	58750000	6344
NC_053453.1	58750000	58800000	4294
NC_053453.1	58800000	58850000	7366
NC_053453.1	58850000	58900000	635
NC_053453.1	58900000	58950000	498
NC_053453.1	58950000	59000000	3892
NC_053453.1	59000000	59050000	9377
NC_053453.1	59050000	59100000	5524
NC_053453.1	59100000	59150000	3247
NC_053453.1	59150000	59200000	6887
NC_053453.1	59200000	59250000	918
NC_053453.1	59250000	59300000	8458
NC_053453.1	59300000	59350000	261
NC_053453.1	59350000	59400000	7069
NC_053453.1	59400000	59450000	.
NC_053453.1	59450000	59500000	213
NC_053453.1	59500000	59550000	2903
NC_053453.1	59550000	59600000	6497
NC_053453.1	59600000	59650000	2112
NC_053453.1	59650000	59700000	8913
NC_053453.1	59700000	59750000	7026
NC_053453.1	59750000	59800000	.
NC_053453.1	59800000	59850000	.
NC_053453.1	59850000	59900000	.
NC_053453.1	59900000	59950000	.
NC_053453.1	59950000	60000000	.
NC_053453.1	60000000	60050000	.
NC_053453.1	60050000	60100000	.
NC_053453.1	60100000	60150000	.
NC_053453.1	60150000	60200000	.
NC_053453.1	60200000	60250000	11112
NC_053453.1	60250000	60300000	3338
NC_053453.1	60300000	60350000	4640
NC_053453.1	60350000	60400000	9965
NC_053453.1	60400000	60450000	5313
NC_053453.1	60450000	60500000	9860
NC_053453.1	60500000	60550000	3406
NC_053453.1	60550000	60600000	5987
NC_053453.1	60600000	60650000	1979
NC_053453.1	60650000	60700000	450
NC_053453.1	60700000	60750000	135
NC_053453.1	60750000	60800000	541
NC_053453.1	60800000	60850000	1788
NC_053453.1	60850000	60900000	787
NC_053453.1	60900000	60950000	4377
NC_053453.1	60950000	61000000	.
NC_053453.1	61000000	61050000	2501
NC_053453.1	61050000	61100000	11062
NC_053453.1	61100000	61150000	6666
NC_053453.1	61150000	61200000	6512
NC_053453.1	61200000	61250000	3614
NC_053453.1	61250000	61300000	2803
NC_053453.1	61300000	61350000	2230
NC_053453.1	61350000	61400000	3884
NC_053453.1	61400000	61450000	.
NC_053453.1	61450000	61500000	.
NC_053453.1	61500000	61550000	1626
NC_053453.1	61550000	61600000	8911
NC_053453.1	61600000	61650000	.
NC_053453.1	61650000	61700000	9377
NC_053453.1	61700000	61750000	10268
NC_053453.1	61750000	61800000	3689
NC_053453.1	61800000	61850000	.
NC_053453.1	61850000	61900000	.
NC_053453.1	61900000	61950000	.
NC_053453.1	61950000	62000000	1141
NC_053453.1	62000000	62050000	925
NC_053453.1	62050000	62100000	697
NC_053453.1	62100000	62150000	981
NC_053453.1	62150000	62200000	1805
NC_053453.1	62200000	62250000	4938
NC_053453.1	62250000	62300000	2288
NC_053453.1	62300000	62350000	3934
NC_053453.1	62350000	62400000	13759
NC_053453.1	62400000	62450000	20335
NC_053453.1	62450000	62500000	5767
NC_053453.1	62500000	62550000	226
NC_053453.1	62550000	62600000	248
NC_053453.1	62600000	62650000	.
NC_053453.1	62650000	62700000	.
NC_053453.1	62700000	62750000	3877
NC_053453.1	62750000	62800000	561
NC_053453.1	62800000	62850000	698
NC_053453.1	62850000	62900000	212
NC_053453.1	62900000	62950000	1080
NC_053453.1	62950000	63000000	138
NC_053453.1	63000000	63050000	5610
NC_053453.1	63050000	63100000	2804
NC_053453.1	63100000	63150000	931
NC_053453.1	63150000	63200000	.
NC_053453.1	63200000	63250000	2641
NC_053453.1	63250000	63300000	227
NC_053453.1	63300000	63350000	62
NC_053453.1	63350000	63400000	.
NC_053453.1	63400000	63450000	295
NC_053453.1	63450000	63500000	156
NC_053453.1	63500000	63550000	1684
NC_053453.1	63550000	63600000	.
NC_053453.1	63600000	63650000	3220
NC_053453.1	63650000	63700000	2643
NC_053453.1	63700000	63750000	10672
NC_053453.1	63750000	63800000	158
NC_053453.1	63800000	63850000	10987
NC_053453.1	63850000	63900000	1134
NC_053453.1	63900000	63950000	.
NC_053453.1	63950000	64000000	6079
NC_053453.1	64000000	64050000	3407
NC_053453.1	64050000	64100000	8314
NC_053453.1	64100000	64150000	7245
NC_053453.1	64150000	64200000	1381
NC_053453.1	64200000	64250000	9415
NC_053453.1	64250000	64300000	6597
NC_053453.1	64300000	64350000	4122
NC_053453.1	64350000	64400000	17492
NC_053453.1	64400000	64450000	1002
NC_053453.1	64450000	64500000	3076
NC_053453.1	64500000	64550000	596
NC_053453.1	64550000	64600000	4137
NC_053453.1	64600000	64650000	2719
NC_053453.1	64650000	64700000	12953
NC_053453.1	64700000	64750000	15110
NC_053453.1	64750000	64800000	10169
NC_053453.1	64800000	64850000	947
NC_053453.1	64850000	64900000	8171
NC_053453.1	64900000	64950000	248
NC_053453.1	64950000	65000000	1003
NC_053453.1	65000000	65050000	1490
NC_053453.1	65050000	65100000	4317
NC_053453.1	65100000	65150000	338
NC_053453.1	65150000	65200000	7135
NC_053453.1	65200000	65250000	4356
NC_053453.1	65250000	65300000	39
NC_053453.1	65300000	65350000	713
NC_053453.1	65350000	65400000	.
NC_053453.1	65400000	65450000	.
NC_053453.1	65450000	65500000	.
NC_053453.1	65500000	65550000	.
NC_053453.1	65550000	65600000	.
NC_053453.1	65600000	65650000	396
NC_053453.1	65650000	65700000	4051
NC_053453.1	65700000	65750000	176
NC_053453.1	65750000	65800000	5762
NC_053453.1	65800000	65850000	.
NC_053453.1	65850000	65900000	.
NC_053453.1	65900000	65950000	.
NC_053453.1	65950000	66000000	217
NC_053453.1	66000000	66050000	3115
NC_053453.1	66050000	66100000	.
NC_053453.1	66100000	66150000	.
NC_053453.1	66150000	66200000	2613
NC_053453.1	66200000	66250000	3597
NC_053453.1	66250000	66300000	4857
NC_053453.1	66300000	66350000	3477
NC_053453.1	66350000	66400000	5682
NC_053453.1	66400000	66450000	13196
NC_053453.1	66450000	66500000	3733
NC_053453.1	66500000	66550000	489
NC_053453.1	66550000	66600000	7062
NC_053453.1	66600000	66650000	12575
NC_053453.1	66650000	66700000	5186
NC_053453.1	66700000	66750000	711
NC_053453.1	66750000	66800000	10031
NC_053453.1	66800000	66850000	1249
NC_053453.1	66850000	66900000	1090
NC_053453.1	66900000	66950000	3261
NC_053453.1	66950000	67000000	819
NC_053453.1	67000000	67050000	2827
NC_053453.1	67050000	67100000	3647
NC_053453.1	67100000	67150000	1907
NC_053453.1	67150000	67200000	4008
NC_053453.1	67200000	67250000	436
NC_053453.1	67250000	67300000	98
NC_053453.1	67300000	67350000	1244
NC_053453.1	67350000	67400000	.
NC_053453.1	67400000	67450000	.
NC_053453.1	67450000	67500000	916
NC_053453.1	67500000	67550000	8770
NC_053453.1	67550000	67600000	1340
NC_053453.1	67600000	67650000	5183
NC_053453.1	67650000	67700000	3764
NC_053453.1	67700000	67750000	5479
NC_053453.1	67750000	67800000	4663
NC_053453.1	67800000	67850000	2202
NC_053453.1	67850000	67900000	.
NC_053453.1	67900000	67950000	4021
NC_053453.1	67950000	68000000	1103
NC_053453.1	68000000	68050000	2015
NC_053453.1	68050000	68100000	4182
NC_053453.1	68100000	68150000	696
NC_053453.1	68150000	68200000	843
NC_053453.1	68200000	68250000	251
NC_053453.1	68250000	68300000	275
NC_053453.1	68300000	68350000	12762
NC_053453.1	68350000	68400000	16451
NC_053453.1	68400000	68450000	1314
NC_053453.1	68450000	68500000	451
NC_053453.1	68500000	68550000	837
NC_053453.1	68550000	68600000	285
NC_053453.1	68600000	68650000	.
NC_053453.1	68650000	68700000	293
NC_053453.1	68700000	68750000	1618
NC_053453.1	68750000	68800000	415
NC_053453.1	68800000	68850000	3282
NC_053453.1	68850000	68900000	.
NC_053453.1	68900000	68950000	1620
NC_053453.1	68950000	69000000	788
NC_053453.1	69000000	69050000	1569
NC_053453.1	69050000	69100000	2312
NC_053453.1	69100000	69150000	2032
NC_053453.1	69150000	69200000	7021
NC_053453.1	69200000	69250000	1729
NC_053453.1	69250000	69300000	927
NC_053453.1	69300000	69350000	10553
NC_053453.1	69350000	69400000	152
NC_053453.1	69400000	69450000	.
NC_053453.1	69450000	69500000	123
NC_053453.1	69500000	69550000	3689
NC_053453.1	69550000	69600000	3913
NC_053453.1	69600000	69650000	1552
NC_053453.1	69650000	69700000	934
NC_053453.1	69700000	69750000	171
NC_053453.1	69750000	69800000	2469
NC_053453.1	69800000	69850000	2672
NC_053453.1	69850000	69900000	390
NC_053453.1	69900000	69950000	4568
NC_053453.1	69950000	70000000	2090
NC_053453.1	70000000	70050000	7188
NC_053453.1	70050000	70100000	.
NC_053453.1	70100000	70150000	.
NC_053453.1	70150000	70200000	.
NC_053453.1	70200000	70250000	3322
NC_053453.1	70250000	70300000	471
NC_053453.1	70300000	70350000	331
NC_053453.1	70350000	70400000	329
NC_053453.1	70400000	70450000	.
NC_053453.1	70450000	70500000	647
NC_053453.1	70500000	70550000	564
NC_053453.1	70550000	70600000	450
NC_053453.1	70600000	70650000	226
NC_053453.1	70650000	70700000	115
NC_053453.1	70700000	70750000	433
NC_053453.1	70750000	70800000	796
NC_053453.1	70800000	70850000	111
NC_053453.1	70850000	70900000	.
NC_053453.1	70900000	70950000	7096
NC_053453.1	70950000	71000000	9841
NC_053453.1	71000000	71050000	7446
NC_053453.1	71050000	71100000	9370
NC_053453.1	71100000	71150000	7160
NC_053453.1	71150000	71200000	6227
NC_053453.1	71200000	71250000	7864
NC_053453.1	71250000	71300000	3414
NC_053453.1	71300000	71350000	487
NC_053453.1	71350000	71400000	224
NC_053453.1	71400000	71450000	428
NC_053453.1	71450000	71500000	239
NC_053453.1	71500000	71550000	.
NC_053453.1	71550000	71600000	.
NC_053453.1	71600000	71650000	.
NC_053453.1	71650000	71700000	.
NC_053453.1	71700000	71750000	10386
NC_053453.1	71750000	71800000	3278
NC_053453.1	71800000	71850000	5461
NC_053453.1	71850000	71900000	2077
NC_053453.1	71900000	71950000	2794
NC_053453.1	71950000	72000000	648
NC_053453.1	72000000	72050000	.
NC_053453.1	72050000	72100000	.
NC_053453.1	72100000	72150000	1831
NC_053453.1	72150000	72200000	2571
NC_053453.1	72200000	72250000	1086
NC_053453.1	72250000	72300000	1075
NC_053453.1	72300000	72350000	1896
NC_053453.1	72350000	72400000	1235
NC_053453.1	72400000	72450000	2690
NC_053453.1	72450000	72500000	1616
NC_053453.1	72500000	72550000	55
NC_053453.1	72550000	72600000	.
NC_053453.1	72600000	72650000	.
NC_053453.1	72650000	72700000	598
NC_053453.1	72700000	72750000	.
NC_053453.1	72750000	72800000	130
NC_053453.1	72800000	72850000	594
NC_053453.1	72850000	72900000	1730
NC_053453.1	72900000	72950000	824
NC_053453.1	72950000	73000000	969
NC_053453.1	73000000	73050000	3565
NC_053453.1	73050000	73100000	463
NC_053453.1	73100000	73150000	3711
NC_053453.1	73150000	73200000	3340
NC_053453.1	73200000	73250000	681
NC_053453.1	73250000	73300000	5025
NC_053453.1	73300000	73350000	2814
NC_053453.1	73350000	73400000	274
NC_053453.1	73400000	73450000	1783
NC_053453.1	73450000	73500000	1575
NC_053453.1	73500000	73550000	57
NC_053453.1	73550000	73600000	3939
NC_053453.1	73600000	73650000	1933
NC_053453.1	73650000	73700000	8120
NC_053453.1	73700000	73750000	2131
NC_053453.1	73750000	73800000	412
NC_053453.1	73800000	73850000	379
NC_053453.1	73850000	73900000	1433
NC_053453.1	73900000	73950000	6979
NC_053453.1	73950000	74000000	9912
NC_053453.1	74000000	74050000	3337
NC_053453.1	74050000	74100000	1434
NC_053453.1	74100000	74150000	2037
NC_053453.1	74150000	74200000	7324
NC_053453.1	74200000	74250000	8274
NC_053453.1	74250000	74300000	42029
NC_053453.1	74300000	74350000	822
NC_053453.1	74350000	74400000	612
NC_053453.1	74400000	74450000	19136
NC_053453.1	74450000	74500000	18363
NC_053453.1	74500000	74550000	765
NC_053453.1	74550000	74600000	2462
NC_053453.1	74600000	74650000	636
NC_053453.1	74650000	74700000	280
NC_053453.1	74700000	74750000	.
NC_053453.1	74750000	74800000	.
NC_053453.1	74800000	74850000	.
NC_053453.1	74850000	74900000	725
NC_053453.1	74900000	74950000	434
NC_053453.1	74950000	75000000	3122
NC_053453.1	75000000	75050000	2275
NC_053453.1	75050000	75100000	2681
NC_053453.1	75100000	75150000	5166
NC_053453.1	75150000	75200000	1805
NC_053453.1	75200000	75250000	.
NC_053453.1	75250000	75300000	7216
NC_053453.1	75300000	75350000	145
NC_053453.1	75350000	75400000	429
NC_053453.1	75400000	75450000	830
NC_053453.1	75450000	75500000	900
NC_053453.1	75500000	75550000	6006
NC_053453.1	75550000	75600000	6196
NC_053453.1	75600000	75650000	2019
NC_053453.1	75650000	75700000	437
NC_053453.1	75700000	75750000	10044
NC_053453.1	75750000	75800000	1458
NC_053453.1	75800000	75850000	5537
NC_053453.1	75850000	75900000	8075
NC_053453.1	75900000	75950000	2350
NC_053453.1	75950000	76000000	8701
NC_053453.1	76000000	76050000	2522
NC_053453.1	76050000	76100000	654
NC_053453.1	76100000	76150000	3519
NC_053453.1	76150000	76187387	8555
NC_053450.1	0	50000	3943
NC_053450.1	50000	100000	432
NC_053450.1	100000	150000	2409
NC_053450.1	150000	200000	5160
NC_053450.1	200000	250000	6082
NC_053450.1	250000	300000	2823
NC_053450.1	300000	350000	6339
NC_053450.1	350000	400000	14063
NC_053450.1	400000	450000	4761
NC_053450.1	450000	500000	151
NC_053450.1	500000	550000	1022
NC_053450.1	550000	600000	3282
NC_053450.1	600000	650000	.
NC_053450.1	650000	700000	.
NC_053450.1	700000	750000	.
NC_053450.1	750000	800000	6699
NC_053450.1	800000	850000	4302
NC_053450.1	850000	900000	5490
NC_053450.1	900000	950000	808
NC_053450.1	950000	1000000	.
NC_053450.1	1000000	1050000	.
NC_053450.1	1050000	1100000	.
NC_053450.1	1100000	1150000	.
NC_053450.1	1150000	1200000	5239
NC_053450.1	1200000	1250000	5151
NC_053450.1	1250000	1300000	83
NC_053450.1	1300000	1350000	.
NC_053450.1	1350000	1400000	2481
NC_053450.1	1400000	1450000	680
NC_053450.1	1450000	1500000	137
NC_053450.1	1500000	1550000	479
NC_053450.1	1550000	1600000	917
NC_053450.1	1600000	1650000	.
NC_053450.1	1650000	1700000	556
NC_053450.1	1700000	1750000	.
NC_053450.1	1750000	1800000	.
NC_053450.1	1800000	1850000	52
NC_053450.1	1850000	1900000	145
NC_053450.1	1900000	1950000	123
NC_053450.1	1950000	2000000	1466
NC_053450.1	2000000	2050000	261
NC_053450.1	2050000	2100000	225
NC_053450.1	2100000	2150000	156
NC_053450.1	2150000	2200000	.
NC_053450.1	2200000	2250000	471
NC_053450.1	2250000	2300000	116
NC_053450.1	2300000	2350000	956
NC_053450.1	2350000	2400000	.
NC_053450.1	2400000	2450000	.
NC_053450.1	2450000	2500000	.
NC_053450.1	2500000	2550000	.
NC_053450.1	2550000	2600000	797
NC_053450.1	2600000	2650000	302
NC_053450.1	2650000	2700000	.
NC_053450.1	2700000	2750000	.
NC_053450.1	2750000	2800000	.
NC_053450.1	2800000	2850000	.
NC_053450.1	2850000	2900000	.
NC_053450.1	2900000	2950000	.
NC_053450.1	2950000	3000000	61
NC_053450.1	3000000	3050000	2487
NC_053450.1	3050000	3100000	108
NC_053450.1	3100000	3150000	1730
NC_053450.1	3150000	3200000	2840
NC_053450.1	3200000	3250000	2706
NC_053450.1	3250000	3300000	6096
NC_053450.1	3300000	3350000	323
NC_053450.1	3350000	3400000	834
NC_053450.1	3400000	3450000	1057
NC_053450.1	3450000	3500000	682
NC_053450.1	3500000	3550000	3023
NC_053450.1	3550000	3600000	3117
NC_053450.1	3600000	3650000	7920
NC_053450.1	3650000	3700000	1799
NC_053450.1	3700000	3750000	788
NC_053450.1	3750000	3800000	143
NC_053450.1	3800000	3850000	111
NC_053450.1	3850000	3900000	301
NC_053450.1	3900000	3950000	.
NC_053450.1	3950000	4000000	.
NC_053450.1	4000000	4050000	.
NC_053450.1	4050000	4100000	.
NC_053450.1	4100000	4150000	.
NC_053450.1	4150000	4200000	583
NC_053450.1	4200000	4250000	1233
NC_053450.1	4250000	4300000	.
NC_053450.1	4300000	4350000	.
NC_053450.1	4350000	4400000	.
NC_053450.1	4400000	4450000	.
NC_053450.1	4450000	4500000	345
NC_053450.1	4500000	4550000	807
NC_053450.1	4550000	4600000	842
NC_053450.1	4600000	4650000	804
NC_053450.1	4650000	4700000	1644
NC_053450.1	4700000	4750000	1810
NC_053450.1	4750000	4800000	.
NC_053450.1	4800000	4850000	266
NC_053450.1	4850000	4900000	107
NC_053450.1	4900000	4950000	716
NC_053450.1	4950000	5000000	561
NC_053450.1	5000000	5050000	6676
NC_053450.1	5050000	5100000	.
NC_053450.1	5100000	5150000	.
NC_053450.1	5150000	5200000	.
NC_053450.1	5200000	5250000	.
NC_053450.1	5250000	5300000	.
NC_053450.1	5300000	5350000	.
NC_053450.1	5350000	5400000	.
NC_053450.1	5400000	5450000	.
NC_053450.1	5450000	5500000	.
NC_053450.1	5500000	5550000	.
NC_053450.1	5550000	5600000	.
NC_053450.1	5600000	5650000	.
NC_053450.1	5650000	5700000	.
NC_053450.1	5700000	5750000	.
NC_053450.1	5750000	5800000	.
NC_053450.1	5800000	5850000	.
NC_053450.1	5850000	5900000	.
NC_053450.1	5900000	5950000	.
NC_053450.1	5950000	6000000	.
NC_053450.1	6000000	6050000	.
NC_053450.1	6050000	6100000	.
NC_053450.1	6100000	6150000	.
NC_053450.1	6150000	6200000	1619
NC_053450.1	6200000	6250000	677
NC_053450.1	6250000	6300000	616
NC_053450.1	6300000	6350000	.
NC_053450.1	6350000	6400000	.
NC_053450.1	6400000	6450000	.
NC_053450.1	6450000	6500000	.
NC_053450.1	6500000	6550000	.
NC_053450.1	6550000	6600000	.
NC_053450.1	6600000	6650000	255
NC_053450.1	6650000	6700000	2809
NC_053450.1	6700000	6750000	1959
NC_053450.1	6750000	6800000	.
NC_053450.1	6800000	6850000	.
NC_053450.1	6850000	6900000	933
NC_053450.1	6900000	6950000	136
NC_053450.1	6950000	7000000	.
NC_053450.1	7000000	7050000	.
NC_053450.1	7050000	7100000	.
NC_053450.1	7100000	7150000	.
NC_053450.1	7150000	7200000	372
NC_053450.1	7200000	7250000	2704
NC_053450.1	7250000	7300000	.
NC_053450.1	7300000	7350000	913
NC_053450.1	7350000	7400000	3191
NC_053450.1	7400000	7450000	686
NC_053450.1	7450000	7500000	2550
NC_053450.1	7500000	7550000	2552
NC_053450.1	7550000	7600000	10130
NC_053450.1	7600000	7650000	8705
NC_053450.1	7650000	7700000	5214
NC_053450.1	7700000	7750000	550
NC_053450.1	7750000	7800000	383
NC_053450.1	7800000	7850000	.
NC_053450.1	7850000	7900000	.
NC_053450.1	7900000	7950000	125
NC_053450.1	7950000	8000000	7715
NC_053450.1	8000000	8050000	4989
NC_053450.1	8050000	8100000	2328
NC_053450.1	8100000	8150000	1922
NC_053450.1	8150000	8200000	310
NC_053450.1	8200000	8250000	241
NC_053450.1	8250000	8300000	2416
NC_053450.1	8300000	8350000	.
NC_053450.1	8350000	8400000	.
NC_053450.1	8400000	8450000	.
NC_053450.1	8450000	8500000	1623
NC_053450.1	8500000	8550000	801
NC_053450.1	8550000	8600000	1932
NC_053450.1	8600000	8650000	.
NC_053450.1	8650000	8700000	.
NC_053450.1	8700000	8750000	.
NC_053450.1	8750000	8800000	85
NC_053450.1	8800000	8850000	402
NC_053450.1	8850000	8900000	2151
NC_053450.1	8900000	8950000	3870
NC_053450.1	8950000	9000000	117
NC_053450.1	9000000	9050000	2635
NC_053450.1	9050000	9100000	.
NC_053450.1	9100000	9150000	.
NC_053450.1	9150000	9200000	.
NC_053450.1	9200000	9250000	.
NC_053450.1	9250000	9300000	.
NC_053450.1	9300000	9350000	.
NC_053450.1	9350000	9400000	.
NC_053450.1	9400000	9450000	755
NC_053450.1	9450000	9500000	1815
NC_053450.1	9500000	9550000	.
NC_053450.1	9550000	9600000	.
NC_053450.1	9600000	9650000	7075
NC_053450.1	9650000	9700000	97
NC_053450.1	9700000	9750000	448
NC_053450.1	9750000	9800000	1994
NC_053450.1	9800000	9850000	.
NC_053450.1	9850000	9900000	.
NC_053450.1	9900000	9950000	.
NC_053450.1	9950000	10000000	.
NC_053450.1	10000000	10050000	.
NC_053450.1	10050000	10100000	.
NC_053450.1	10100000	10150000	.
NC_053450.1	10150000	10200000	.
NC_053450.1	10200000	10250000	6150
NC_053450.1	10250000	10300000	.
NC_053450.1	10300000	10350000	1415
NC_053450.1	10350000	10400000	.
NC_053450.1	10400000	10450000	.
NC_053450.1	10450000	10500000	.
NC_053450.1	10500000	10550000	.
NC_053450.1	10550000	10600000	.
NC_053450.1	10600000	10650000	.
NC_053450.1	10650000	10700000	3449
NC_053450.1	10700000	10750000	154
NC_053450.1	10750000	10800000	107
NC_053450.1	10800000	10850000	6148
NC_053450.1	10850000	10900000	1755
NC_053450.1	10900000	10950000	555
NC_053450.1	10950000	11000000	136
NC_053450.1	11000000	11050000	628
NC_053450.1	11050000	11100000	15780
NC_053450.1	11100000	11150000	400
NC_053450.1	11150000	11200000	3878
NC_053450.1	11200000	11250000	.
NC_053450.1	11250000	11300000	2022
NC_053450.1	11300000	11350000	3576
NC_053450.1	11350000	11400000	3858
NC_053450.1	11400000	11450000	2802
NC_053450.1	11450000	11500000	22928
NC_053450.1	11500000	11550000	10283
NC_053450.1	11550000	11600000	20796
NC_053450.1	11600000	11650000	8928
NC_053450.1	11650000	11700000	15829
NC_053450.1	11700000	11750000	426
NC_053450.1	11750000	11800000	67
NC_053450.1	11800000	11850000	.
NC_053450.1	11850000	11900000	.
NC_053450.1	11900000	11950000	.
NC_053450.1	11950000	12000000	.
NC_053450.1	12000000	12050000	.
NC_053450.1	12050000	12100000	.
NC_053450.1	12100000	12150000	270
NC_053450.1	12150000	12200000	702
NC_053450.1	12200000	12250000	4330
NC_053450.1	12250000	12300000	.
NC_053450.1	12300000	12350000	.
NC_053450.1	12350000	12400000	.
NC_053450.1	12400000	12450000	.
NC_053450.1	12450000	12500000	.
NC_053450.1	12500000	12550000	605
NC_053450.1	12550000	12600000	217
NC_053450.1	12600000	12650000	5027
NC_053450.1	12650000	12700000	3326
NC_053450.1	12700000	12750000	10591
NC_053450.1	12750000	12800000	3072
NC_053450.1	12800000	12850000	4270
NC_053450.1	12850000	12900000	979
NC_053450.1	12900000	12950000	1854
NC_053450.1	12950000	13000000	6095
NC_053450.1	13000000	13050000	5016
NC_053450.1	13050000	13100000	3467
NC_053450.1	13100000	13150000	1870
NC_053450.1	13150000	13200000	2038
NC_053450.1	13200000	13250000	9368
NC_053450.1	13250000	13300000	300
NC_053450.1	13300000	13350000	2031
NC_053450.1	13350000	13400000	.
NC_053450.1	13400000	13450000	383
NC_053450.1	13450000	13500000	230
NC_053450.1	13500000	13550000	141
NC_053450.1	13550000	13600000	20129
NC_053450.1	13600000	13650000	1855
NC_053450.1	13650000	13700000	.
NC_053450.1	13700000	13750000	.
NC_053450.1	13750000	13800000	921
NC_053450.1	13800000	13850000	634
NC_053450.1	13850000	13900000	4770
NC_053450.1	13900000	13950000	5523
NC_053450.1	13950000	14000000	6886
NC_053450.1	14000000	14050000	2338
NC_053450.1	14050000	14100000	.
NC_053450.1	14100000	14150000	1087
NC_053450.1	14150000	14200000	80
NC_053450.1	14200000	14250000	.
NC_053450.1	14250000	14300000	5690
NC_053450.1	14300000	14350000	2434
NC_053450.1	14350000	14400000	157
NC_053450.1	14400000	14450000	937
NC_053450.1	14450000	14500000	.
NC_053450.1	14500000	14550000	.
NC_053450.1	14550000	14600000	329
NC_053450.1	14600000	14650000	.
NC_053450.1	14650000	14700000	.
NC_053450.1	14700000	14750000	.
NC_053450.1	14750000	14800000	106
NC_053450.1	14800000	14850000	2808
NC_053450.1	14850000	14900000	3750
NC_053450.1	14900000	14950000	.
NC_053450.1	14950000	15000000	.
NC_053450.1	15000000	15050000	1440
NC_053450.1	15050000	15100000	.
NC_053450.1	15100000	15150000	.
NC_053450.1	15150000	15200000	.
NC_053450.1	15200000	15250000	.
NC_053450.1	15250000	15300000	.
NC_053450.1	15300000	15350000	.
NC_053450.1	15350000	15400000	882
NC_053450.1	15400000	15450000	.
NC_053450.1	15450000	15500000	.
NC_053450.1	15500000	15550000	.
NC_053450.1	15550000	15600000	.
NC_053450.1	15600000	15650000	.
NC_053450.1	15650000	15700000	.
NC_053450.1	15700000	15750000	.
NC_053450.1	15750000	15800000	.
NC_053450.1	15800000	15850000	289
NC_053450.1	15850000	15900000	223
NC_053450.1	15900000	15950000	113
NC_053450.1	15950000	16000000	195
NC_053450.1	16000000	16050000	321
NC_053450.1	16050000	16100000	722
NC_053450.1	16100000	16150000	217
NC_053450.1	16150000	16200000	1338
NC_053450.1	16200000	16250000	1446
NC_053450.1	16250000	16300000	639
NC_053450.1	16300000	16350000	2301
NC_053450.1	16350000	16400000	2414
NC_053450.1	16400000	16450000	1084
NC_053450.1	16450000	16500000	.
NC_053450.1	16500000	16550000	.
NC_053450.1	16550000	16600000	.
NC_053450.1	16600000	16650000	.
NC_053450.1	16650000	16700000	.
NC_053450.1	16700000	16750000	.
NC_053450.1	16750000	16800000	.
NC_053450.1	16800000	16850000	.
NC_053450.1	16850000	16900000	.
NC_053450.1	16900000	16950000	.
NC_053450.1	16950000	17000000	.
NC_053450.1	17000000	17050000	.
NC_053450.1	17050000	17100000	.
NC_053450.1	17100000	17150000	.
NC_053450.1	17150000	17200000	.
NC_053450.1	17200000	17250000	.
NC_053450.1	17250000	17300000	.
NC_053450.1	17300000	17350000	.
NC_053450.1	17350000	17400000	.
NC_053450.1	17400000	17450000	.
NC_053450.1	17450000	17500000	1755
NC_053450.1	17500000	17550000	.
NC_053450.1	17550000	17600000	.
NC_053450.1	17600000	17650000	3038
NC_053450.1	17650000	17700000	2781
NC_053450.1	17700000	17750000	11055
NC_053450.1	17750000	17800000	1043
NC_053450.1	17800000	17850000	1636
NC_053450.1	17850000	17900000	.
NC_053450.1	17900000	17950000	6607
NC_053450.1	17950000	18000000	.
NC_053450.1	18000000	18050000	1745
NC_053450.1	18050000	18100000	159
NC_053450.1	18100000	18150000	593
NC_053450.1	18150000	18200000	1983
NC_053450.1	18200000	18250000	.
NC_053450.1	18250000	18300000	.
NC_053450.1	18300000	18350000	633
NC_053450.1	18350000	18400000	511
NC_053450.1	18400000	18450000	941
NC_053450.1	18450000	18500000	2476
NC_053450.1	18500000	18550000	.
NC_053450.1	18550000	18600000	821
NC_053450.1	18600000	18650000	7848
NC_053450.1	18650000	18700000	2276
NC_053450.1	18700000	18750000	1021
NC_053450.1	18750000	18800000	525
NC_053450.1	18800000	18850000	176
NC_053450.1	18850000	18900000	273
NC_053450.1	18900000	18950000	913
